VARIABLES = "X"
 "Y"
 "Z"
 "RHO"
 "U"
 "V"
 "W"
 "VelocityMagnitude"
 "Mach"
 "P"
 "P_tot"
 "Vislam"
 "SkinFrictionCoefficient"
 "T"
 "H0"
 "COND_TURB"
 "CP"
 "COND_eff"
 "Ywall"
 "VIS_T"
 "YPLUS"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
                    7.9                    0.15      0.0021187062354118        1.11593908205076        52.1724490654008   3.99664506414867E-005    0.000946123349703984        52.1724490654008       0.150836305801082       -4500.42099247034       -2972.84468587675   1.83488339798733E-005                       0        298.502190064957        301953.799952721        3.18041906528354                    1007        3.20671914093376     0.00212370197946637     0.00284247984818913                       0 
                    7.9                    0.15     0.00211970656885629        1.11593966018722        52.1757449571567    3.9961985946081E-005    0.000946648318991075        52.1757449571567       0.150845874034875       -4500.42099041474       -2972.64885897905   1.83488266361457E-005                       0        298.502035574045        301953.816989504        3.18189236275955                    1007        3.20819243840977     0.00212470416638206     0.00284379659892235                       0 
                    7.9                    0.15     0.00212070690230077        1.11594023832369        52.1790408489125   3.99575212506753E-005    0.000947173288278166        52.1790408489125       0.150855442268667       -4500.42098835914       -2972.45303208135   1.83488192924181E-005                       0        298.501881083134        301953.834026286        3.18336566023556                    1007        3.20966573588578     0.00212570635329774     0.00284511334965557                       0 
                    7.9                    0.15     0.00212170723574525        1.11594081646016        52.1823367406684   3.99530565552696E-005    0.000947698257565257        52.1823367406684       0.150865010502459       -4500.42098630355       -2972.25720518365   1.83488119486904E-005                       0        298.501726592223        301953.851063068        3.18483895771157                    1007        3.21113903336178     0.00212670854021343     0.00284643010038878                       0 
                    7.9                    0.15     0.00212270756918973        1.11594139459662        52.1856326324243    3.9948591859864E-005    0.000948223226852348        52.1856326324243       0.150874578736251       -4500.42098424795       -2972.06137828595   1.83488046049628E-005                       0        298.501572101312        301953.868099851        3.18631225518758                    1007        3.21261233083779     0.00212771072712912       0.002847746851122                       0 
                    7.9                    0.15     0.00212370790263421        1.11594197273309        52.1889285241801   3.99441271644583E-005    0.000948748196139438        52.1889285241801       0.150884146970043       -4500.42098219236       -2971.86555138826   1.83487972612352E-005                       0          298.5014176104        301953.885136633        3.18778555266358                    1007         3.2140856283138     0.00212871291404481     0.00284906360185522                       0 
                    7.9                    0.15     0.00212470823607869        1.11594255086955         52.192224415936   3.99396624690526E-005    0.000949273165426529         52.192224415936       0.150893715203836       -4500.42098013676       -2971.66972449056   1.83487899175075E-005                       0        298.501263119489        301953.902173415        3.18925885013959                    1007        3.21555892578981      0.0021297151009605     0.00285038035258844                       0 
                    7.9                    0.15     0.00212570856952317        1.11594312900602        52.1955203076919   3.99351977736469E-005     0.00094979813471362        52.1955203076919       0.150903283437628       -4500.42097808116       -2971.47389759286   1.83487825737799E-005                       0        298.501108628578        301953.919210198         3.1907321476156                    1007        3.21703222326581     0.00213071728787618     0.00285169710332166                       0 
                    7.9                    0.15     0.00212670890296766        1.11594370714249        52.1988161994478   3.99307330782413E-005     0.00095032310400071        52.1988161994478        0.15091285167142       -4500.42097602557       -2971.27807069516   1.83487752300523E-005                       0        298.500954137667         301953.93624698        3.19220544509161                    1007        3.21850552074182     0.00213171947479187     0.00285301385405488                       0 
                    7.9                    0.15     0.00212770923641214        1.11594428527895        52.2021120912037   3.99262683828356E-005    0.000950848073287801        52.2021120912037       0.150922419905212       -4500.42097396997       -2971.08224379746   1.83487678863247E-005                       0        298.500799646756        301953.953283762        3.19367874256761                    1007        3.21997881821783     0.00213272166170756      0.0028543306047881                       0 
                    7.9                    0.15     0.00212870956985662        1.11594486341542        52.2054079829595   3.99218036874299E-005    0.000951373042574892        52.2054079829595       0.150931988139004       -4500.42097191437       -2970.88641689977    1.8348760542597E-005                       0        298.500645155844        301953.970320545        3.19515204004362                    1007        3.22145211569384     0.00213372384862325     0.00285564735552132                       0 
                    7.9                    0.15      0.0021297099033011        1.11594544155188        52.2087038747154   3.99173389920242E-005    0.000951898011861983        52.2087038747154       0.150941556372797       -4500.42096985878       -2970.69059000207   1.83487531988694E-005                       0        298.500490664933        301953.987357327        3.19662533751963                    1007        3.22292541316984     0.00213472603553894     0.00285696410625454                       0 
                    7.9                    0.15     0.00213071023674558        1.11594601968835        52.2119997664713   3.99128742966186E-005    0.000952422981149074        52.2119997664713       0.150951124606589       -4500.42096780318       -2970.49476310437   1.83487458551418E-005                       0        298.500336174022        301954.004394109        3.19809863499564                    1007        3.22439871064585     0.00213572822245463     0.00285828085698776                       0 
                    7.9                    0.15     0.00213171057019006        1.11594659782482        52.2152956582271   3.99084096012129E-005    0.000952947950436164        52.2152956582271       0.150960692840381       -4500.42096574758       -2970.29893620667   1.83487385114142E-005                       0        298.500181683111        301954.021430892        3.19957193247164                    1007        3.22587200812186     0.00213673040937031     0.00285959760772098                       0 
                    7.9                    0.15     0.00213271090363455        1.11594717596128         52.218591549983   3.99039449058072E-005    0.000953472919723255         52.218591549983       0.150970261074173       -4500.42096369199       -2970.10310930898   1.83487311676865E-005                       0          298.5000271922        301954.038467674        3.20104522994765                    1007        3.22734530559787       0.002137732596286      0.0028609143584542                       0 
                    7.9                    0.15     0.00213371123707903        1.11594775409775        52.2218874417389   3.98994802104015E-005    0.000953997889010346        52.2218874417389       0.150979829307966       -4500.42096163639       -2969.90728241128   1.83487238239589E-005                       0        298.499872701288        301954.055504456        3.20251852742366                    1007        3.22881860307388     0.00213873478320169     0.00286223110918742                       0 
                    7.9                    0.15     0.00213471157052351        1.11594833223422        52.2251833334948   3.98950155149959E-005    0.000954522858297436        52.2251833334948       0.150989397541758        -4500.4209595808       -2969.71145551358   1.83487164802313E-005                       0        298.499718210377        301954.072541239        3.20399182489967                    1007        3.23029190054988     0.00213973697011738     0.00286354785992064                       0 
                    7.9                    0.15     0.00213571190396799        1.11594891037068        52.2284792252507   3.98905508195902E-005    0.000955047827584527        52.2284792252507        0.15099896577555        -4500.4209575252       -2969.51562861588   1.83487091365036E-005                       0        298.499563719466        301954.089578021        3.20546512237568                    1007        3.23176519802589     0.00214073915703307     0.00286486461065386                       0 
                    7.9                    0.15     0.00213671223741247        1.11594948850715        52.2317751170065   3.98860861241845E-005    0.000955572796871618        52.2317751170065       0.151008534009342        -4500.4209554696       -2969.31980171818    1.8348701792776E-005                       0        298.499409228555        301954.106614803        3.20693841985168                    1007         3.2332384955019     0.00214174134394875     0.00286618136138708                       0 
                    7.9                    0.15     0.00213771257085695        1.11595006664361        52.2350710087624   3.98816214287788E-005    0.000956097766158709        52.2350710087624       0.151018102243134       -4500.42095341401       -2969.12397482049   1.83486944490484E-005                       0        298.499254737643        301954.123651586        3.20841171732769                    1007        3.23471179297791     0.00214274353086444     0.00286749811212029                       0 
                    7.9                    0.15     0.00213871290430143        1.11595064478008        52.2383669005183   3.98771567333731E-005    0.000956622735445799        52.2383669005183       0.151027670476927       -4500.42095135841       -2968.92814792279   1.83486871053208E-005                       0        298.499100246732        301954.140688368         3.2098850148037                    1007        3.23618509045391     0.00214374571778013     0.00286881486285351                       0 
                    7.9                    0.15     0.00213971323774592        1.11595122291655        52.2416627922741   3.98726920379675E-005     0.00095714770473289        52.2416627922741       0.151037238710719       -4500.42094930281       -2968.73232102509   1.83486797615931E-005                       0        298.498945755821         301954.15772515        3.21135831227971                    1007        3.23765838792992     0.00214474790469582     0.00287013161358673                       0 
                    7.9                    0.15      0.0021407135711904        1.11595180105301          52.24495868403   3.98682273425618E-005    0.000957672674019981          52.24495868403       0.151046806944511       -4500.42094724722       -2968.53649412739   1.83486724178655E-005                       0         298.49879126491        301954.174761933        3.21283160975571                    1007        3.23913168540593     0.00214575009161151     0.00287144836431995                       0 
                    7.9                    0.15     0.00214171390463488        1.11595237918948        52.2482545757859   3.98637626471561E-005    0.000958197643307072        52.2482545757859       0.151056375178303       -4500.42094519162       -2968.34066722969   1.83486650741379E-005                       0        298.498636773999        301954.191798715        3.21430490723172                    1007        3.24060498288194      0.0021467522785272     0.00287276511505317                       0 
                    7.9                    0.15     0.00214271423807936        1.11595295732594        52.2515504675418   3.98592979517504E-005    0.000958722612594162        52.2515504675418       0.151065943412095       -4500.42094313603         -2968.144840332   1.83486577304102E-005                       0        298.498482283087        301954.208835497        3.21577820470773                    1007        3.24207828035794     0.00214775446544288     0.00287408186578639                       0 
                    7.9                    0.15     0.00214371457152384        1.11595353546241        52.2548463592977   3.98548332563448E-005    0.000959247581881253        52.2548463592977       0.151075511645888       -4500.42094108043        -2967.9490134343   1.83486503866826E-005                       0        298.498327792176         301954.22587228        3.21725150218374                    1007        3.24355157783395     0.00214875665235857     0.00287539861651961                       0 
                    7.9                    0.15     0.00214471490496832        1.11595411359888        52.2581422510535   3.98503685609391E-005    0.000959772551168344        52.2581422510535        0.15108507987968       -4500.42093902483        -2967.7531865366    1.8348643042955E-005                       0        298.498173301265        301954.242909062        3.21872479965974                    1007        3.24502487530996     0.00214975883927426     0.00287671536725283                       0 
                    7.9                    0.15      0.0021457152384128        1.11595469173534        52.2614381428094   3.98459038655334E-005    0.000960297520455435        52.2614381428094       0.151094648113472       -4500.42093696924        -2967.5573596389   1.83486356992274E-005                       0        298.498018810354        301954.259945844        3.22019809713575                    1007        3.24649817278597     0.00215076102618995     0.00287803211798605                       0 
                    7.9                    0.15     0.00214671557185729        1.11595526987181        52.2647340345653   3.98414391701277E-005    0.000960822489742526        52.2647340345653       0.151104216347264       -4500.42093491364        -2967.3615327412   1.83486283554997E-005                       0        298.497864319442        301954.276982627        3.22167139461176                    1007        3.24797147026198     0.00215176321310564     0.00287934886871927                       0 
                    7.9                    0.15     0.00214771590530177        1.11595584800827        52.2680299263211   3.98369744747221E-005    0.000961347459029616        52.2680299263211       0.151113784581057       -4500.42093285804       -2967.16570584351   1.83486210117721E-005                       0        298.497709828531        301954.294019409        3.22314469208777                    1007        3.24944476773798     0.00215276540002132     0.00288066561945249                       0 
                    7.9                    0.15     0.00214871623874625        1.11595642614474         52.271325818077   3.98325097793164E-005    0.000961872428316707         52.271325818077       0.151123352814849       -4500.42093080245       -2966.96987894581   1.83486136680445E-005                       0         298.49755533762        301954.311056191        3.22461798956378                    1007        3.25091806521399     0.00215376758693701     0.00288198237018571                       0 
                    7.9                    0.15     0.00214971657219073        1.11595700428121        52.2746217098329   3.98280450839107E-005    0.000962397397603798        52.2746217098329       0.151132921048641       -4500.42092874685       -2966.77405204811   1.83486063243168E-005                       0        298.497400846709        301954.328092974        3.22609128703978                    1007           3.25239136269      0.0021547697738527     0.00288329912091893                       0 
                    7.9                    0.15     0.00215071690563521        1.11595758241767        52.2779176015888    3.9823580388505E-005    0.000962922366890888        52.2779176015888       0.151142489282433       -4500.42092669125       -2966.57822515041   1.83485989805892E-005                       0        298.497246355798        301954.345129756        3.22756458451579                    1007        3.25386466016601     0.00215577196076839     0.00288461587165215                       0 
                    7.9                    0.15     0.00215171723907969        1.11595816055414        52.2812134933447   3.98191156930993E-005    0.000963447336177979        52.2812134933447       0.151152057516225       -4500.42092463566       -2966.38239825271   1.83485916368616E-005                       0        298.497091864886        301954.362166538         3.2290378819918                    1007        3.25533795764201     0.00215677414768408     0.00288593262238537                       0 
                    7.9                    0.15     0.00215271757252418        1.11595873869061        52.2845093851005   3.98146509976937E-005     0.00096397230546507        52.2845093851005       0.151161625750018       -4500.42092258006       -2966.18657135502    1.8348584293134E-005                       0        298.496937373975        301954.379203321        3.23051117946781                    1007        3.25681125511802     0.00215777633459976     0.00288724937311859                       0 
                    7.9                    0.15     0.00215371790596866        1.11595931682707        52.2878052768564    3.9810186302288E-005    0.000964497274752161        52.2878052768564        0.15117119398381       -4500.42092052447       -2965.99074445732   1.83485769494063E-005                       0        298.496782883064        301954.396240103        3.23198447694381                    1007        3.25828455259403     0.00215877852151545     0.00288856612385181                       0 
                    7.9                    0.15     0.00215471823941314        1.11595989496354        52.2911011686123   3.98057216068823E-005    0.000965022244039251        52.2911011686123       0.151180762217602       -4500.42091846887       -2965.79491755962   1.83485696056787E-005                       0        298.496628392153        301954.413276885        3.23345777441982                    1007        3.25975785007004     0.00215978070843114     0.00288988287458502                       0 
                    7.9                    0.15     0.00215571857285762            1.1159604731        52.2943970603682   3.98012569114766E-005    0.000965547213326342        52.2943970603682       0.151190330451394       -4500.42091641327       -2965.59909066192   1.83485622619511E-005                       0        298.496473901241        301954.430313668        3.23493107189583                    1007        3.26123114754604     0.00216078289534683     0.00289119962531824                       0 
                    7.9                    0.15      0.0021567189063021        1.11596105123647         52.297692952124    3.9796792216071E-005    0.000966072182613433         52.297692952124       0.151199898685186       -4500.42091435768       -2965.40326376423   1.83485549182234E-005                       0         298.49631941033         301954.44735045        3.23640436937184                    1007        3.26270444502205     0.00216178508226252     0.00289251637605146                       0 
                    7.9                    0.15     0.00215771923974658        1.11596162937294        52.3009888438799   3.97923275206653E-005    0.000966597151900524        52.3009888438799       0.151209466918979       -4500.42091230208       -2965.20743686653   1.83485475744958E-005                       0        298.496164919419        301954.464387232        3.23787766684785                    1007        3.26417774249806      0.0021627872691782     0.00289383312678468                       0 
                    7.9                    0.15     0.00215871957319106         1.1159622075094        52.3042847356358   3.97878628252596E-005    0.000967122121187614        52.3042847356358       0.151219035152771       -4500.42091024648       -2965.01160996883   1.83485402307682E-005                       0        298.496010428508        301954.481424015        3.23935096432385                    1007        3.26565103997407     0.00216378945609389      0.0028951498775179                       0 
                    7.9                    0.15     0.00215971990663555        1.11596278564587        52.3075806273916   3.97833981298539E-005    0.000967647090474705        52.3075806273916       0.151228603386563       -4500.42090819089       -2964.81578307113   1.83485328870406E-005                       0        298.495855937597        301954.498460797        3.24082426179986                    1007        3.26712433745008     0.00216479164300958     0.00289646662825112                       0 
                    7.9                    0.15     0.00216072024008003        1.11596336378233        52.3108765191475   3.97789334344483E-005    0.000968172059761796        52.3108765191475       0.151238171620355       -4500.42090613529       -2964.61995617343   1.83485255433129E-005                       0        298.495701446685        301954.515497579        3.24229755927587                    1007        3.26859763492608     0.00216579382992527     0.00289778337898434                       0 
                    7.9                    0.15     0.00216172057352451         1.1159639419188        52.3141724109034   3.97744687390426E-005    0.000968697029048887        52.3141724109034       0.151247739854147        -4500.4209040797       -2964.42412927574   1.83485181995853E-005                       0        298.495546955774        301954.532534362        3.24377085675188                    1007        3.27007093240209     0.00216679601684096     0.00289910012971756                       0 
                    7.9                    0.15     0.00216272090696899        1.11596452005527        52.3174683026593   3.97700040436369E-005    0.000969221998335978        52.3174683026593        0.15125730808794        -4500.4209020241       -2964.22830237804   1.83485108558577E-005                       0        298.495392464863        301954.549571144        3.24524415422788                    1007         3.2715442298781     0.00216779820375665     0.00290041688045078                       0 
                    7.9                    0.15     0.00216372124041347        1.11596509819173        52.3207641944151   3.97655393482312E-005    0.000969746967623068        52.3207641944151       0.151266876321732        -4500.4208999685       -2964.03247548034     1.834850351213E-005                       0        298.495237973952        301954.566607926        3.24671745170389                    1007        3.27301752735411     0.00216880039067233       0.002901733631184                       0 
                    7.9                    0.15     0.00216472157385795         1.1159656763282         52.324060086171   3.97610746528256E-005    0.000970271936910159         52.324060086171       0.151276444555524       -4500.42089791291       -2963.83664858264   1.83484961684024E-005                       0        298.495083483041        301954.583644709         3.2481907491799                    1007        3.27449082483011     0.00216980257758802     0.00290305038191722                       0 
                    7.9                    0.15     0.00216572190730243        1.11596625446466        52.3273559779269   3.97566099574199E-005     0.00097079690619725        52.3273559779269       0.151286012789316       -4500.42089585731       -2963.64082168494   1.83484888246748E-005                       0        298.494928992129        301954.600681491        3.24966404665591                    1007        3.27596412230612     0.00217080476450371     0.00290436713265044                       0 
                    7.9                    0.15     0.00216672224074692        1.11596683260113        52.3306518696828   3.97521452620142E-005     0.00097132187548434        52.3306518696828       0.151295581023109       -4500.42089380171       -2963.44499478725   1.83484814809472E-005                       0        298.494774501218        301954.617718273        3.25113734413191                    1007        3.27743741978213      0.0021718069514194     0.00290568388338366                       0 
                    7.9                    0.15      0.0021677225741914         1.1159674107376        52.3339477614387   3.97476805666085E-005    0.000971846844771431        52.3339477614387       0.151305149256901       -4500.42089174612       -2963.24916788955   1.83484741372195E-005                       0        298.494620010307        301954.634755056        3.25261064160792                    1007        3.27891071725814     0.00217280913833509     0.00290700063411688                       0 
                    7.9                    0.15     0.00216872290763588        1.11596798887406        52.3372436531945   3.97432158712029E-005    0.000972371814058522        52.3372436531945       0.151314717490693       -4500.42088969052       -2963.05334099185   1.83484667934919E-005                       0        298.494465519396        301954.651791838        3.25408393908393                    1007        3.28038401473414     0.00217381132525077      0.0029083173848501                       0 
                    7.9                    0.15     0.00216972324108036        1.11596856701053        52.3405395449504   3.97387511757972E-005    0.000972896783345613        52.3405395449504       0.151324285724485       -4500.42088763492       -2962.85751409415   1.83484594497643E-005                       0        298.494311028484         301954.66882862        3.25555723655994                    1007        3.28185731221015     0.00217481351216646     0.00290963413558332                       0 
                    7.9                    0.15     0.00217072357452484          1.115969145147        52.3438354367063   3.97342864803915E-005    0.000973421752632703        52.3438354367063       0.151333853958277       -4500.42088557933       -2962.66168719646   1.83484521060366E-005                       0        298.494156537573        301954.685865403        3.25703053403595                    1007        3.28333060968616     0.00217581569908215     0.00291095088631654                       0 
                    7.9                    0.15     0.00217172390796932        1.11596972328346        52.3471313284622   3.97298217849858E-005    0.000973946721919794        52.3471313284622        0.15134342219207       -4500.42088352373       -2962.46586029876    1.8348444762309E-005                       0        298.494002046662        301954.702902185        3.25850383151195                    1007        3.28480390716217     0.00217681788599784     0.00291226763704975                       0 
                    7.9                    0.15      0.0021727242414138        1.11597030141993         52.350427220218   3.97253570895801E-005    0.000974471691206885         52.350427220218       0.151352990425862       -4500.42088146814       -2962.27003340106   1.83484374185814E-005                       0        298.493847555751        301954.719938967        3.25997712898796                    1007        3.28627720463818     0.00217782007291353     0.00291358438778297                       0 
                    7.9                    0.15     0.00217372457485829        1.11597087955639        52.3537231119739   3.97208923941745E-005    0.000974996660493976        52.3537231119739       0.151362558659654       -4500.42087941254       -2962.07420650336   1.83484300748538E-005                       0        298.493693064839         301954.73697575        3.26145042646397                    1007        3.28775050211418     0.00217882225982921     0.00291490113851619                       0 
                    7.9                    0.15     0.00217472490830277        1.11597145769286        52.3570190037298   3.97164276987688E-005    0.000975521629781067        52.3570190037298       0.151372126893446       -4500.42087735694       -2961.87837960566   1.83484227311261E-005                       0        298.493538573928        301954.754012532        3.26292372393998                    1007        3.28922379959019      0.0021798244467449     0.00291621788924941                       0 
                    7.9                    0.15     0.00217572524174725        1.11597203582933        52.3603148954857   3.97119630033631E-005    0.000976046599068157        52.3603148954857       0.151381695127238       -4500.42087530135       -2961.68255270797   1.83484153873985E-005                       0        298.493384083017        301954.771049314        3.26439702141598                    1007         3.2906970970662     0.00218082663366059     0.00291753463998263                       0 
                    7.9                    0.15     0.00217672557519173        1.11597261396579        52.3636107872415   3.97074983079574E-005    0.000976571568355248        52.3636107872415       0.151391263361031       -4500.42087324575       -2961.48672581027   1.83484080436709E-005                       0        298.493229592106        301954.788086097        3.26587031889199                    1007        3.29217039454221     0.00218182882057628     0.00291885139071585                       0 
                    7.9                    0.15     0.00217772590863621        1.11597319210226        52.3669066789974   3.97030336125518E-005    0.000977096537642339        52.3669066789974       0.151400831594823       -4500.42087119015       -2961.29089891257   1.83484006999432E-005                       0        298.493075101195        301954.805122879          3.267343616368                    1007        3.29364369201821     0.00218283100749197     0.00292016814144907                       0 
                    7.9                    0.15     0.00217872624208069        1.11597377023872        52.3702025707533   3.96985689171461E-005     0.00097762150692943        52.3702025707533       0.151410399828615       -4500.42086913456       -2961.09507201487   1.83483933562156E-005                       0        298.492920610283        301954.822159661        3.26881691384401                    1007        3.29511698949422     0.00218383319440766     0.00292148489218229                       0 
                    7.9                    0.15     0.00217972657552518        1.11597434837519        52.3734984625091   3.96941042217404E-005     0.00097814647621652        52.3734984625091       0.151419968062407       -4500.42086707896       -2960.89924511717    1.8348386012488E-005                       0        298.492766119372        301954.839196444        3.27029021132002                    1007        3.29659028697023     0.00218483538132334     0.00292280164291551                       0 
                    7.9                    0.15     0.00218072690896966        1.11597492651166         52.376794354265   3.96896395263347E-005    0.000978671445503611         52.376794354265       0.151429536296199       -4500.42086502337       -2960.70341821948   1.83483786687604E-005                       0        298.492611628461        301954.856233226        3.27176350879602                    1007        3.29806358444624     0.00218583756823903     0.00292411839364873                       0 
                    7.9                    0.15     0.00218172724241414        1.11597550464812        52.3800902460209   3.96851748309291E-005    0.000979196414790702        52.3800902460209       0.151439104529992       -4500.42086296777       -2960.50759132178   1.83483713250327E-005                       0         298.49245713755        301954.873270008        3.27323680627203                    1007        3.29953688192225     0.00218683975515472     0.00292543514438195                       0 
                    7.9                    0.15     0.00218272757585862        1.11597608278459        52.3833861377768   3.96807101355234E-005    0.000979721384077793        52.3833861377768       0.151448672763784       -4500.42086091217       -2960.31176442408   1.83483639813051E-005                       0        298.492302646639        301954.890306791        3.27471010374804                    1007        3.30101017939825     0.00218784194207041     0.00292675189511517                       0 
                    7.9                    0.15      0.0021837279093031        1.11597666092105        52.3866820295326   3.96762454401177E-005    0.000980246353364883        52.3866820295326       0.151458240997576       -4500.42085885658       -2960.11593752638   1.83483566375775E-005                       0        298.492148155727        301954.907343573        3.27618340122404                    1007        3.30248347687426      0.0021888441289861     0.00292806864584839                       0 
                    7.9                    0.15     0.00218472824274758        1.11597723905752        52.3899779212885    3.9671780744712E-005    0.000980771322651974        52.3899779212885       0.151467809231368       -4500.42085680098       -2959.92011062868   1.83483492938499E-005                       0        298.491993664816        301954.924380355        3.27765669870005                    1007        3.30395677435027     0.00218984631590178     0.00292938539658161                       0 
                    7.9                    0.15     0.00218572857619206        1.11597781719399        52.3932738130444   3.96673160493064E-005    0.000981296291939065        52.3932738130444        0.15147737746516       -4500.42085474538       -2959.72428373099   1.83483419501222E-005                       0        298.491839173905        301954.941417138        3.27912999617606                    1007        3.30543007182628     0.00219084850281747     0.00293070214731483                       0 
                    7.9                    0.15     0.00218672890963655        1.11597839533045        52.3965697048003   3.96628513539007E-005    0.000981821261226156        52.3965697048003       0.151486945698953       -4500.42085268979       -2959.52845683329   1.83483346063946E-005                       0        298.491684682994         301954.95845392        3.28060329365207                    1007        3.30690336930228     0.00219185068973316     0.00293201889804805                       0 
                    7.9                    0.15     0.00218772924308103        1.11597897346692        52.3998655965562    3.9658386658495E-005    0.000982346230513246        52.3998655965562       0.151496513932745       -4500.42085063419       -2959.33262993559    1.8348327262667E-005                       0        298.491530192082        301954.975490702        3.28207659112808                    1007        3.30837666677829     0.00219285287664885     0.00293333564878126                       0 
                    7.9                    0.15     0.00218872957652551        1.11597955160339         52.403161488312   3.96539219630893E-005    0.000982871199800337         52.403161488312       0.151506082166537       -4500.42084857859       -2959.13680303789   1.83483199189393E-005                       0        298.491375701171        301954.992527485        3.28354988860408                    1007         3.3098499642543     0.00219385506356454     0.00293465239951448                       0 
                    7.9                    0.15     0.00218972990996999        1.11598012973985        52.4064573800679   3.96494572676837E-005    0.000983396169087428        52.4064573800679       0.151515650400329         -4500.420846523       -2958.94097614019   1.83483125752117E-005                       0         298.49122121026        301955.009564267        3.28502318608009                    1007        3.31132326173031     0.00219485725048022      0.0029359691502477                       0 
                    7.9                    0.15     0.00219073024341447        1.11598070787632        52.4097532718238    3.9644992572278E-005    0.000983921138374519        52.4097532718238       0.151525218634121        -4500.4208444674        -2958.7451492425   1.83483052314841E-005                       0        298.491066719349        301955.026601049         3.2864964835561                    1007        3.31279655920631     0.00219585943739591     0.00293728590098092                       0 
                    7.9                    0.15     0.00219173057685895        1.11598128601278        52.4130490268229   3.96405242332246E-005    0.000984446096445369        52.4130490268229       0.151534786467259       -4500.42084241181       -2958.54933793507   1.83482978877565E-005                       0        298.490912262627        301955.043672841        3.28796976927957                    1007        3.31426984439558      0.0021968616243116     0.00293860264075874                       0 
                    7.9                    0.15     0.00219273091030343        1.11598186414925        52.4163446616292   3.96360526918413E-005    0.000984971044658489        52.4163446616292        0.15154435394827       -4500.42084035621       -2958.35354032962   1.83482905440288E-005                       0        298.490757835953        301955.060775403        3.28944304467398                    1007        3.31574311878628     0.00219786381122729     0.00293991937090809                       0 
                    7.9                    0.15     0.00219373124374792        1.11598244228572        52.4196402964356   3.96315811504581E-005    0.000985495992871609        52.4196402964356        0.15155392142928       -4500.42083830061       -2958.15774272417   1.83482832003012E-005                       0        298.490603409279        301955.077877964        3.29091632006839                    1007        3.31721639317698     0.00219886599814298     0.00294123610105743                       0 
                    7.9                    0.15      0.0021947315771924        1.11598302042218        52.4229359312419   3.96271096090748E-005    0.000986020941084728        52.4229359312419        0.15156348891029       -4500.42083624502       -2957.96194511872   1.83482758565736E-005                       0        298.490448982605        301955.094980526        3.29238959546279                    1007        3.31868966756768     0.00219986818505867     0.00294255283120677                       0 
                    7.9                    0.15     0.00219573191063688        1.11598359855865        52.4262315660482   3.96226380676915E-005    0.000986545889297847        52.4262315660482       0.151573056391301       -4500.42083418942       -2957.76614751327   1.83482685128459E-005                       0        298.490294555931        301955.112083087         3.2938628708572                    1007        3.32016294195837     0.00220087037197435     0.00294386956135611                       0 
                    7.9                    0.15     0.00219673224408136        1.11598417669511        52.4295272008546   3.96181665263083E-005    0.000987070837510967        52.4295272008546       0.151582623872311       -4500.42083213382       -2957.57034990782   1.83482611691183E-005                       0        298.490140129258        301955.129185648        3.29533614625161                    1007        3.32163621634907     0.00220187255889004     0.00294518629150545                       0 
                    7.9                    0.15     0.00219773257752584        1.11598475483158         52.432822988236   3.96136990500251E-005    0.000987595798237683         52.432822988236       0.151592191800319       -4500.42083007823       -2957.37453490881   1.83482538253907E-005                       0         298.48998566444        301955.146249151        3.29680943475794                    1007        3.32310950444769     0.00220287474580573     0.00294650303387737                       0 
                    7.9                    0.15     0.00219873291097032        1.11598533296805        52.4361188799919   3.96092343546194E-005    0.000988120767524773        52.4361188799919       0.151601760034111       -4500.42082802263       -2957.17870801111   1.83482464816631E-005                       0        298.489831173529        301955.163285933        3.29828273223394                    1007        3.32458280192369     0.00220387693272142     0.00294781978461059                       0 
                    7.9                    0.15     0.00219973324441481        1.11598591110451        52.4394147717477   3.96047696592137E-005    0.000988645736811865        52.4394147717477       0.151611328267903       -4500.42082596703       -2956.98288111341   1.83482391379354E-005                       0        298.489676682617        301955.180322715        3.29975602970995                    1007         3.3260560993997     0.00220487911963711     0.00294913653534381                       0 
                    7.9                    0.15     0.00220073357785929        1.11598648924098        52.4427106635036    3.9600304963808E-005    0.000989170706098955        52.4427106635036       0.151620896501695       -4500.42082391144       -2956.78705421571   1.83482317942078E-005                       0        298.489522191706        301955.197359498        3.30122932718596                    1007        3.32752939687571     0.00220588130655279     0.00295045328607703                       0 
                    7.9                    0.15     0.00220173391130377        1.11598706737744        52.4460065552595   3.95958402684024E-005    0.000989695675386046        52.4460065552595       0.151630464735488       -4500.42082185584       -2956.59122731802   1.83482244504802E-005                       0        298.489367700795         301955.21439628        3.30270262466197                    1007        3.32900269435172     0.00220688349346848     0.00295177003681025                       0 
                    7.9                    0.15     0.00220273424474825        1.11598764551391        52.4493024470154   3.95913755729967E-005    0.000990220644673137        52.4493024470154        0.15164003296928       -4500.42081980025       -2956.39540042032   1.83482171067525E-005                       0        298.489213209884        301955.231433062        3.30417592213797                    1007        3.33047599182772     0.00220788568038417     0.00295308678754347                       0 
