VARIABLES = "X"
 "Y"
 "Z"
 "RHO"
 "U"
 "V"
 "W"
 "VelocityMagnitude"
 "Mach"
 "P"
 "P_tot"
 "Vislam"
 "SkinFrictionCoefficient"
 "T"
 "H0"
 "COND_TURB"
 "CP"
 "COND_eff"
 "Ywall"
 "VIS_T"
 "YPLUS"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
                    7.9                    0.15       0.282988659106071        1.12503910511732        88.6837922282231   1.91756037528651E-008     0.00926845359458561        88.6837922282231       0.257435152007272       -4498.40754386922      -0.507359310106651   1.82342049583895E-005                       0        296.094929885864                  302100        2.05681794514267                    1007        2.08311789860337       0.283100919422303     0.00183826830348076                       0 
                    7.9                    0.15       0.283222148098732        1.12503910511732        88.6837920230384   1.92063484538694E-008     0.00923613801880073        88.6837920230384       0.257435151205769       -4498.40751103965      -0.507355074163066   1.82342049583895E-005                       0        296.094929885864                  302100        2.05697848940828                    1007        2.08327844286897       0.283334373614511     0.00183841178974533                       0 
                    7.9                    0.15       0.283455637091394        1.12503910511732        88.6837918178536   1.92370931548737E-008     0.00920382244301584        88.6837918178536       0.257435150404266       -4498.40747821009      -0.507350838219482   1.82342049583895E-005                       0        296.094929885864                  302100        2.05713903367389                    1007        2.08343898713458       0.283567827806719     0.00183855527600989                       0 
                    7.9                    0.15       0.283689126084056        1.12503910511732        88.6837916126688    1.9267837855878E-008     0.00917150686723097        88.6837916126688       0.257435149602763       -4498.40744538052      -0.507346602275898   1.82342049583895E-005                       0        296.094929885864                  302100         2.0572995779395                    1007        2.08359953140019       0.283801281998927     0.00183869876227445                       0 
                    7.9                    0.15       0.283922615076718        1.12503910511732         88.683791407484   1.92985825568823E-008     0.00913919129144608         88.683791407484        0.25743514880126       -4498.40741255096      -0.507342366332313   1.82342049583895E-005                       0        296.094929885864                  302100        2.05746012220511                    1007         2.0837600756658       0.284034736191136     0.00183884224853902                       0 
                    7.9                    0.15        0.28415610406938        1.12503910511732        88.6837912022992   1.93293272578866E-008     0.00910687571566121        88.6837912022992       0.257435147999757       -4498.40737972139      -0.507338130388729   1.82342049583895E-005                       0        296.094929885864                  302100        2.05762066647072                    1007        2.08392061993141       0.284268190383344     0.00183898573480358                       0 
                    7.9                    0.15       0.284389593062041        1.12503910511732        88.6837909971145   1.93600719588909E-008     0.00907456013987632        88.6837909971145       0.257435147198253       -4498.40734689183      -0.507333894445144   1.82342049583895E-005                       0        296.094929885864                  302100        2.05778121073633                    1007        2.08408116419702       0.284501644575552     0.00183912922106815                       0 
                    7.9                    0.15       0.284623082054703        1.12503910511732        88.6837907919297   1.93908166598952E-008     0.00904224456409144        88.6837907919297        0.25743514639675       -4498.40731406226       -0.50732965850156   1.82342049583895E-005                       0        296.094929885864                  302100        2.05794175500194                    1007        2.08424170846263        0.28473509876776     0.00183927270733271                       0 
                    7.9                    0.15       0.284856571047365        1.12503910511732        88.6837905867449   1.94215613608995E-008     0.00900992898830656        88.6837905867449       0.257435145595247        -4498.4072812327      -0.507325422557975   1.82342049583895E-005                       0        296.094929885864                  302100        2.05810229926754                    1007        2.08440225272824       0.284968552959968     0.00183941619359727                       0 
                    7.9                    0.15       0.285090060040027        1.12503910511732        88.6837903815601   1.94523060619038E-008     0.00897761341252167        88.6837903815601       0.257435144793744       -4498.40724840313      -0.507321186614391   1.82342049583895E-005                       0        296.094929885864                  302100        2.05826284353315                    1007        2.08456279699385       0.285202007152177     0.00183955967986184                       0 
                    7.9                    0.15       0.285323549032688        1.12503910511732        88.6837901763753   1.94830507629081E-008     0.00894529783673679        88.6837901763753       0.257435143992241       -4498.40721557357      -0.507316950670806   1.82342049583895E-005                       0        296.094929885864                  302100        2.05842338779876                    1007        2.08472334125946       0.285435461344385      0.0018397031661264                       0 
                    7.9                    0.15        0.28555703802535        1.12503910511732        88.6837899711905   1.95137954639123E-008     0.00891298226095191        88.6837899711905       0.257435143190738         -4498.407182744      -0.507312714727222   1.82342049583895E-005                       0        296.094929885864                  302100        2.05858393206437                    1007        2.08488388552506       0.285668915536593     0.00183984665239096                       0 
                    7.9                    0.15       0.285790527018012        1.12503910511732        88.6837897660058   1.95445401649167E-008     0.00888066668516703        88.6837897660058       0.257435142389235       -4498.40714991444      -0.507308478783637   1.82342049583895E-005                       0        296.094929885864                  302100        2.05874447632998                    1007        2.08504442979067       0.285902369728801     0.00183999013865553                       0 
                    7.9                    0.15       0.286024016010674        1.12503910511732         88.683789560821   1.95752848659209E-008     0.00884835110938215         88.683789560821       0.257435141587732       -4498.40711708487      -0.507304242840053   1.82342049583895E-005                       0        296.094929885864                  302100        2.05890502059559                    1007        2.08520497405628       0.286135823921009     0.00184013362492009                       0 
                    7.9                    0.15       0.286257505003335        1.12503910511732        88.6837893556362   1.96060295669252E-008     0.00881603553359727        88.6837893556362       0.257435140786229       -4498.40708425531      -0.507300006896468   1.82342049583895E-005                       0        296.094929885864                  302100         2.0590655648612                    1007        2.08536551832189       0.286369278113217     0.00184027711118466                       0 
                    7.9                    0.15       0.286490993995997        1.12503910511732        88.6837891504514   1.96367742679295E-008     0.00878371995781238        88.6837891504514       0.257435139984726       -4498.40705142575      -0.507295770952884   1.82342049583895E-005                       0        296.094929885864                  302100        2.05922610912681                    1007         2.0855260625875       0.286602732305426     0.00184042059744922                       0 
                    7.9                    0.15       0.286724482988659        1.12503910511732        88.6837889452667   1.96675189689338E-008      0.0087514043820275        88.6837889452667       0.257435139183223       -4498.40701859618      -0.507291535009299   1.82342049583895E-005                       0        296.094929885864                  302100        2.05938665339242                    1007        2.08568660685311       0.286836186497634     0.00184056408371378                       0 
                    7.9                    0.15       0.286957971981321        1.12503910511732        88.6837887400819   1.96982636699382E-008     0.00871908880624261        88.6837887400819        0.25743513838172       -4498.40698576662      -0.507287299065715   1.82342049583895E-005                       0        296.094929885864                  302100        2.05954719765803                    1007        2.08584715111872       0.287069640689842     0.00184070756997835                       0 
                    7.9                    0.15       0.287191460973983        1.12503910511732        88.6837885348971   1.97290083709424E-008     0.00868677323045774        88.6837885348971       0.257435137580217       -4498.40695293705      -0.507283063122131   1.82342049583895E-005                       0        296.094929885864                  302100        2.05970774192363                    1007        2.08600769538433        0.28730309488205     0.00184085105624291                       0 
                    7.9                    0.15       0.287424949966644        1.12503910511732        88.6837883297123   1.97597530719467E-008     0.00865445765467285        88.6837883297123       0.257435136778714       -4498.40692010749      -0.507278827178546   1.82342049583895E-005                       0        296.094929885864                  302100        2.05986828618924                    1007        2.08616823964994       0.287536549074258     0.00184099454250748                       0 
                    7.9                    0.15       0.287658438959306        1.12503910511732        88.6837881245275    1.9790497772951E-008     0.00862214207888797        88.6837881245275       0.257435135977211       -4498.40688727792      -0.507274591234962   1.82342049583895E-005                       0        296.094929885864                  302100        2.06002883045485                    1007        2.08632878391555       0.287770003266467     0.00184113802877204                       0 
                    7.9                    0.15       0.287891927951968        1.12503910511732        88.6837879193427   1.98212424739553E-008     0.00858982650310309        88.6837879193427       0.257435135175708       -4498.40685444836      -0.507270355291377   1.82342049583895E-005                       0        296.094929885864                  302100        2.06018937472046                    1007        2.08648932818115       0.288003457458675      0.0018412815150366                       0 
                    7.9                    0.15        0.28812541694463        1.12503910511732         88.683787714158   1.98519871749596E-008     0.00855751092731821         88.683787714158       0.257435134374205       -4498.40682161879      -0.507266119347793   1.82342049583895E-005                       0        296.094929885864                  302100        2.06034991898607                    1007        2.08664987244676       0.288236911650883     0.00184142500130117                       0 
                    7.9                    0.15       0.288358905937291        1.12503910511732        88.6837875089732   1.98827318759639E-008     0.00852519535153332        88.6837875089732       0.257435133572702       -4498.40678878923      -0.507261883404208   1.82342049583895E-005                       0        296.094929885864                  302100        2.06051046325168                    1007        2.08681041671237       0.288470365843091     0.00184156848756573                       0 
                    7.9                    0.15       0.288592394929953        1.12503910511732        88.6837873037884   1.99129129301219E-008     0.00849287139421535        88.6837873037884       0.257435132771199       -4498.40675595966      -0.507257698767323   1.82342049583895E-005                       0        296.094929885864                  302100        2.06067093812169                    1007        2.08697089158238       0.288703820035299     0.00184171191152123                       0 
                    7.9                    0.15       0.288825883922615        1.12503910511732        88.6837870986037   1.99409104153255E-008     0.00846051496682222        88.6837870986037       0.257435131969696        -4498.4067231301      -0.507253712892688   1.82342049583895E-005                       0        296.094929885864                  302100        2.06083114415301                    1007        2.08713109761371       0.288937274227508     0.00184185509409128                       0 
                    7.9                    0.15       0.289059372915277        1.12503910511732        88.6837868934189    1.9968907900529E-008      0.0084281585394291        88.6837868934189       0.257435131168193       -4498.40669030053      -0.507249727018053   1.82342049583895E-005                       0        296.094929885864                  302100        2.06099135018434                    1007        2.08729130364503       0.289170728419716     0.00184199827666133                       0 
                    7.9                    0.15       0.289292861907939        1.12503910511732        88.6837866882341   1.99969053857326E-008     0.00839580211203597        88.6837866882341        0.25743513036669       -4498.40665747097      -0.507245741143418   1.82342049583895E-005                       0        296.094929885864                  302100        2.06115155621566                    1007        2.08745150967636       0.289404182611924     0.00184214145923138                       0 
                    7.9                    0.15         0.2895263509006        1.12503910511732        88.6837864830493   2.00249028709361E-008     0.00836344568464285        88.6837864830493       0.257435129565186       -4498.40662464141      -0.507241755268783   1.82342049583895E-005                       0        296.094929885864                  302100        2.06131176224699                    1007        2.08761171570768       0.289637636804132     0.00184228464180143                       0 
                    7.9                    0.15       0.289759839893262        1.12503910511732        88.6837862778645   2.00529003561397E-008     0.00833108925724972        88.6837862778645       0.257435128763683       -4498.40659181184      -0.507237769394148   1.82342049583895E-005                       0        296.094929885864                  302100        2.06147196827831                    1007        2.08777192173901        0.28987109099634     0.00184242782437149                       0 
                    7.9                    0.15       0.289993328885924        1.12503910511732        88.6837860726798   2.00808978413433E-008     0.00829873282985659        88.6837860726798        0.25743512796218       -4498.40655898228      -0.507233783519513   1.82342049583895E-005                       0        296.094929885864                  302100        2.06163217430964                    1007        2.08793212777033       0.290104545188549     0.00184257100694154                       0 
                    7.9                    0.15       0.290226817878586        1.12503910511732         88.683785867495   2.01088953265468E-008     0.00826637640246347         88.683785867495       0.257435127160677       -4498.40652615271      -0.507229797644878   1.82342049583895E-005                       0        296.094929885864                  302100        2.06179238034096                    1007        2.08809233380165       0.290337999380757     0.00184271418951159                       0 
                    7.9                    0.15       0.290460306871247        1.12503910511732        88.6837856623102   2.01368928117504E-008     0.00823401997507034        88.6837856623102       0.257435126359174       -4498.40649332315      -0.507225811770244   1.82342049583895E-005                       0        296.094929885864                  302100        2.06195258637229                    1007        2.08825253983298       0.290571453572965     0.00184285737208164                       0 
                    7.9                    0.15       0.290693795863909        1.12503910511732        88.6837854571254   2.01648902969539E-008     0.00820166354767722        88.6837854571254       0.257435125557671       -4498.40646049358      -0.507221825895609   1.82342049583895E-005                       0        296.094929885864                  302100        2.06211279240361                    1007         2.0884127458643       0.290804907765173     0.00184300055465169                       0 
                    7.9                    0.15       0.290927284856571        1.12503910511732        88.6837852519406   2.01928877821575E-008     0.00816930712028409        88.6837852519406       0.257435124756168       -4498.40642766402      -0.507217840020974   1.82342049583895E-005                       0        296.094929885864                  302100        2.06227299843494                    1007        2.08857295189563       0.291038361957381     0.00184314373722174                       0 
                    7.9                    0.15       0.291160773849233        1.12503910511732        88.6837850467559   2.02208852673611E-008     0.00813695069289096        88.6837850467559       0.257435123954665       -4498.40639483445      -0.507213854146339   1.82342049583895E-005                       0        296.094929885864                  302100        2.06243320446626                    1007        2.08873315792695        0.29127181614959     0.00184328691979179                       0 
                    7.9                    0.15       0.291394262841895        1.12503910511732        88.6837848415711   2.02488827525646E-008     0.00810459426549784        88.6837848415711       0.257435123153162       -4498.40636200489      -0.507209868271704   1.82342049583895E-005                       0        296.094929885864                  302100        2.06259341049758                    1007        2.08889336395828       0.291505270341798     0.00184343010236185                       0 
                    7.9                    0.15       0.291627751834556        1.12503910511732        88.6837846363863   2.02768802377682E-008     0.00807223783810471        88.6837846363863       0.257435122351659       -4498.40632917532      -0.507205882397069   1.82342049583895E-005                       0        296.094929885864                  302100        2.06275361652891                    1007         2.0890535699896       0.291738724534006      0.0018435732849319                       0 
                    7.9                    0.15       0.291861240827218        1.12503910511732        88.6837844312015   2.03048777229717E-008     0.00803988141071159        88.6837844312015       0.257435121550156       -4498.40629634576      -0.507201896522434   1.82342049583895E-005                       0        296.094929885864                  302100        2.06291382256023                    1007        2.08921377602093       0.291972178726214     0.00184371646750195                       0 
                    7.9                    0.15        0.29209472981988        1.12503910511732        88.6837842260167   2.03328752081753E-008     0.00800752498331846        88.6837842260167       0.257435120748653       -4498.40626351619      -0.507197910647799   1.82342049583895E-005                       0        296.094929885864                  302100        2.06307402859156                    1007        2.08937398205225       0.292205632918422       0.001843859650072                       0 
                    7.9                    0.15       0.292328218812542        1.12503910511732         88.683784020832   2.03608726933789E-008     0.00797516855592533         88.683784020832        0.25743511994715       -4498.40623068663      -0.507193924773164   1.82342049583895E-005                       0        296.094929885864                  302100        2.06323423462288                    1007        2.08953418808358        0.29243908711063     0.00184400283264205                       0 
                    7.9                    0.15       0.292561707805203        1.12503910511732        88.6837838156472   2.03888701785824E-008      0.0079428121285322        88.6837838156472       0.257435119145647       -4498.40619785706      -0.507189938898529   1.82342049583895E-005                       0        296.094929885864                  302100        2.06339444065421                    1007         2.0896943941149       0.292672541302839      0.0018441460152121                       0 
                    7.9                    0.15       0.292795196797865        1.12503910511732        88.6837836157358   2.04182527993197E-008      0.0079104687561365        88.6837836157358       0.257435118572142       -4498.40617266728      -0.507186740086085   1.82342049583895E-005                       0        296.094929885864                  302100          2.063832476769                    1007         2.0901324302297       0.292905993527051     0.00184453750667534                       0 
                    7.9                    0.15       0.293028685790527        1.12503910511732        88.6837834202586    2.0448800123855E-008     0.00787813636115401        88.6837834202586        0.25743511819035       -4498.40615390146      -0.507184203082035   1.82342049583895E-005                       0        296.094929885864                  302100        2.06450412883366                    1007        2.09080408229435       0.293139444096458     0.00184513779092738                       0 
                    7.9                    0.15       0.293262174783189        1.12503910511732        88.6837832247814   2.04793474483903E-008      0.0078458039661715        88.6837832247814       0.257435117808559       -4498.40613513565      -0.507181666077984   1.82342049583894E-005                       0        296.094929885864                  302100        2.06517578089831                    1007        2.09147573435901       0.293372894665864     0.00184573807517943                       0 
                    7.9                    0.15       0.293495663775851        1.12503910511732        88.6837830293041   2.05098947729256E-008       0.007813471571189        88.6837830293041       0.257435117426767       -4498.40611636984      -0.507179129073933   1.82342049583894E-005                       0        296.094929885864                  302100        2.06584743296297                    1007        2.09214738642366        0.29360634523527     0.00184633835943147                       0 
                    7.9                    0.15       0.293729152768512        1.12503910511732        88.6837828338269   2.05404420974609E-008      0.0077811391762065        88.6837828338269       0.257435117044976       -4498.40609760403      -0.507176592069883   1.82342049583895E-005                       0        296.094929885864                  302100        2.06651908502762                    1007        2.09281903848832       0.293839795804676     0.00184693864368351                       0 
                    7.9                    0.15       0.293962641761174        1.12503910511732        88.6837826383497   2.05709894219962E-008     0.00774880678122399        88.6837826383497       0.257435116663184       -4498.40607883822      -0.507174055065833   1.82342049583895E-005                       0        296.094929885864                  302100        2.06719073709228                    1007        2.09349069055297       0.294073246374082     0.00184753892793555                       0 
                    7.9                    0.15       0.294196130753836        1.12503910511732        88.6837824428725   2.06015367465315E-008     0.00771647438624149        88.6837824428725       0.257435116281393        -4498.4060600724      -0.507171518061782   1.82342049583895E-005                       0        296.094929885864                  302100        2.06786238915694                    1007        2.09416234261763       0.294306696943488     0.00184813921218759                       0 
                    7.9                    0.15       0.294429619746498        1.12503910511732        88.6837822473953   2.06320840710667E-008     0.00768414199125899        88.6837822473953       0.257435115899602       -4498.40604130659      -0.507168981057732   1.82342049583895E-005                       0        296.094929885864                  302100        2.06853404122159                    1007        2.09483399468228       0.294540147512895     0.00184873949643963                       0 
                    7.9                    0.15       0.294663108739159        1.12503910511732        88.6837820519181    2.0662631395602E-008     0.00765180959627648        88.6837820519181        0.25743511551781       -4498.40602254078      -0.507166444053681   1.82342049583895E-005                       0        296.094929885864                  302100        2.06920569328625                    1007        2.09550564674694       0.294773598082301     0.00184933978069167                       0 
                    7.9                    0.15       0.294896597731821        1.12503910511732        88.6837818564409   2.06931787201373E-008     0.00761947720129398        88.6837818564409       0.257435115136019       -4498.40600377497      -0.507163907049631   1.82342049583895E-005                       0        296.094929885864                  302100         2.0698773453509                    1007         2.0961772988116       0.295007048651707     0.00184994006494371                       0 
                    7.9                    0.15       0.295130086724483        1.12503910511732        88.6837816609636   2.07237260446726E-008     0.00758714480631148        88.6837816609636       0.257435114754227       -4498.40598500915       -0.50716137004558   1.82342049583895E-005                       0        296.094929885864                  302100        2.07054899741556                    1007        2.09684895087625       0.295240499221113     0.00185054034919575                       0 
                    7.9                    0.15       0.295363575717145        1.12503910511732        88.6837814654864   2.07542733692079E-008     0.00755481241132898        88.6837814654864       0.257435114372436       -4498.40596624334       -0.50715883304153   1.82342049583894E-005                       0        296.094929885864                  302100        2.07122064948021                    1007        2.09752060294091       0.295473949790519     0.00185114063344779                       0 
                    7.9                    0.15       0.295597064709807        1.12503910511732        88.6837812700093   2.07848206937432E-008     0.00752248001634648        88.6837812700093       0.257435113990644       -4498.40594747753      -0.507156296037479   1.82342049583895E-005                       0        296.094929885864                  302100        2.07189230154487                    1007        2.09819225500556       0.295707400359926     0.00185174091769984                       0 
                    7.9                    0.15       0.295830553702468        1.12503910511732        88.6837810745321   2.08153680182784E-008     0.00749014762136397        88.6837810745321       0.257435113608853       -4498.40592871172      -0.507153759033429   1.82342049583895E-005                       0        296.094929885864                  302100        2.07256395360952                    1007        2.09886390707022       0.295940850929332     0.00185234120195188                       0 
                    7.9                    0.15        0.29606404269513        1.12503910511732        88.6837808790548   2.08459153428137E-008     0.00745781522638148        88.6837808790548       0.257435113227062        -4498.4059099459      -0.507151222029378   1.82342049583895E-005                       0        296.094929885864                  302100        2.07323560567418                    1007        2.09953555913487       0.296174301498738     0.00185294148620392                       0 
                    7.9                    0.15       0.296297531687792        1.12503910511732        88.6837806835776    2.0876462667349E-008     0.00742548283139897        88.6837806835776        0.25743511284527       -4498.40589118009      -0.507148685025328   1.82342049583895E-005                       0        296.094929885864                  302100        2.07390725773883                    1007        2.10020721119953       0.296407752068144     0.00185354177045596                       0 
                    7.9                    0.15       0.296531020680454        1.12503910511732        88.6837804881004   2.09070099918843E-008     0.00739315043641647        88.6837804881004       0.257435112463479       -4498.40587241428      -0.507146148021278   1.82342049583895E-005                       0        296.094929885864                  302100        2.07457890980349                    1007        2.10087886326418        0.29664120263755       0.001854142054708                       0 
                    7.9                    0.15       0.296764509673115        1.12503910511732        88.6837802926232   2.09375573164196E-008     0.00736081804143396        88.6837802926232       0.257435112081687       -4498.40585364847      -0.507143611017227   1.82342049583895E-005                       0        296.094929885864                  302100        2.07525056186814                    1007        2.10155051532884       0.296874653206956     0.00185474233896004                       0 
                    7.9                    0.15       0.296997998665777        1.12503910511732         88.683780097146   2.09681505880525E-008     0.00732848580514678         88.683780097146       0.257435111699896       -4498.40583488265      -0.507141073272582   1.82342049583895E-005                       0        296.094929885864                  302100        2.07592221855156                    1007        2.10222217201226       0.297108103776363     0.00185534262733376                       0 
                    7.9                    0.15       0.297231487658439        1.12503910511732        88.6837799016688   2.10097122043413E-008     0.00729619145210096        88.6837799016688       0.257435111318104       -4498.40581611684      -0.507138358735517   1.82342049583895E-005                       0        296.094929885864                  302100        2.07659497781136                    1007        2.10289493127206       0.297341554345769     0.00185594389962026                       0 
                    7.9                    0.15       0.297464976651101        1.12503910511732        88.6837797061916   2.10512738206301E-008     0.00726389709905513        88.6837797061916       0.257435110936313       -4498.40579735103      -0.507135644198451   1.82342049583895E-005                       0        296.094929885864                  302100        2.07726773707116                    1007        2.10356769053186       0.297575004915175     0.00185654517190676                       0 
                    7.9                    0.15       0.297698465643762        1.12503910511732        88.6837795107144   2.10928354369189E-008     0.00723160274600931        88.6837795107144       0.257435110554522       -4498.40577858522      -0.507132929661386   1.82342049583895E-005                       0        296.094929885864                  302100        2.07794049633097                    1007        2.10424044979166       0.297808455484581     0.00185714644419326                       0 
                    7.9                    0.15       0.297931954636424        1.12503910511732        88.6837793152371   2.11343970532077E-008     0.00719930839296348        88.6837793152371        0.25743511017273        -4498.4057598194      -0.507130215124321   1.82342049583895E-005                       0        296.094929885864                  302100        2.07861325559077                    1007        2.10491320905146       0.298041906053987     0.00185774771647977                       0 
                    7.9                    0.15       0.298165443629086        1.12503910511732        88.6837791197599   2.11759586694965E-008     0.00716701403991765        88.6837791197599       0.257435109790939       -4498.40574105359      -0.507127500587255   1.82342049583895E-005                       0        296.094929885864                  302100        2.07928601485057                    1007        2.10558596831126       0.298275356623393     0.00185834898876627                       0 
                    7.9                    0.15       0.298398932621748        1.12503910511732        88.6837789242827   2.12175202857853E-008     0.00713471968687182        88.6837789242827       0.257435109409147       -4498.40572228778       -0.50712478605019   1.82342049583895E-005                       0        296.094929885864                  302100        2.07995877411037                    1007        2.10625872757106         0.2985088071928     0.00185895026105277                       0 
                    7.9                    0.15        0.29863242161441        1.12503910511732        88.6837787288055   2.12590819020741E-008       0.007102425333826        88.6837787288055       0.257435109027356       -4498.40570352197      -0.507122071513125   1.82342049583895E-005                       0        296.094929885864                  302100        2.08063153337017                    1007        2.10693148683087       0.298742257762206     0.00185955153333928                       0 
                    7.9                    0.15       0.298865910607071        1.12503910511732        88.6837785333283   2.13006435183629E-008     0.00707013098078018        88.6837785333283       0.257435108645564       -4498.40568475616      -0.507119356976059   1.82342049583895E-005                       0        296.094929885864                  302100        2.08130429262997                    1007        2.10760424609067       0.298975708331612     0.00186015280562578                       0 
                    7.9                    0.15       0.299099399599733        1.12503910511732        88.6837783378511   2.13422051346517E-008     0.00703783662773435        88.6837783378511       0.257435108263773       -4498.40566599034      -0.507116642438994   1.82342049583895E-005                       0        296.094929885864                  302100        2.08197705188977                    1007        2.10827700535047       0.299209158901018     0.00186075407791228                       0 
                    7.9                    0.15       0.299332888592395        1.12503910511732        88.6837781423739   2.13837667509406E-008     0.00700554227468852        88.6837781423739       0.257435107881982       -4498.40564722453      -0.507113927901929   1.82342049583895E-005                       0        296.094929885864                  302100        2.08264981114958                    1007        2.10894976461027       0.299442609470424     0.00186135535019878                       0 
                    7.9                    0.15       0.299566377585057        1.12503910511732        88.6837779468966   2.14253283672293E-008      0.0069732479216427        88.6837779468966        0.25743510750019       -4498.40562845872      -0.507111213364864   1.82342049583895E-005                       0        296.094929885864                  302100        2.08332257040938                    1007        2.10962252387007        0.29967606003983     0.00186195662248529                       0 
                    7.9                    0.15       0.299799866577718        1.12503910511732        88.6837777514194   2.14668899835182E-008     0.00694095356859687        88.6837777514194       0.257435107118399       -4498.40560969291      -0.507108498827798   1.82342049583895E-005                       0        296.094929885864                  302100        2.08399532966918                    1007        2.11029528312987       0.299909510609237     0.00186255789477179                       0 
                    7.9                    0.15        0.30003335557038        1.12503910511732        88.6837775559422    2.1508451599807E-008     0.00690865921555105        88.6837775559422       0.257435106736607       -4498.40559092709      -0.507105784290733   1.82342049583895E-005                       0        296.094929885864                  302100        2.08466808892898                    1007        2.11096804238967       0.300142961178643     0.00186315916705829                       0 
                    7.9                    0.15       0.300266844563042        1.12503910511732         88.683777360465   2.15500132160958E-008     0.00687636486250522         88.683777360465       0.257435106354816       -4498.40557216128      -0.507103069753668   1.82342049583895E-005                       0        296.094929885864                  302100        2.08534084818878                    1007        2.11164080164948       0.300376411748049     0.00186376043934479                       0 
                    7.9                    0.15       0.300500333555704        1.12503910511732        88.6837771649878   2.15915748323846E-008     0.00684407050945939        88.6837771649878       0.257435105973024       -4498.40555339547      -0.507100355216603   1.82342049583895E-005                       0        296.094929885864                  302100        2.08601360744858                    1007        2.11231356090928       0.300609862317455      0.0018643617116313                       0 
                    7.9                    0.15       0.300733822548366        1.12503910511732        88.6837769695106   2.16331364486734E-008     0.00681177615641357        88.6837769695106       0.257435105591233       -4498.40553462966      -0.507097640679537   1.82342049583895E-005                       0        296.094929885864                  302100        2.08668636670838                    1007        2.11298632016908       0.300843312886861      0.0018649629839178                       0 
                    7.9                    0.15       0.300967311541027        1.12503910511732        88.6837767740334   2.16746980649622E-008     0.00677948180336774        88.6837767740334       0.257435105209442       -4498.40551586384      -0.507094926142472   1.82342049583895E-005                       0        296.094929885864                  302100        2.08735912596819                    1007        2.11365907942888       0.301076763456267      0.0018655642562043                       0 
                    7.9                    0.15       0.301200800533689        1.12503910511732        88.6837765785561    2.1716259681251E-008     0.00674718745032192        88.6837765785561        0.25743510482765       -4498.40549709803      -0.507092211605407   1.82342049583895E-005                       0        296.094929885864                  302100        2.08803188522799                    1007        2.11433183868868       0.301310214025674     0.00186616552849081                       0 
                    7.9                    0.15       0.301434289526351        1.12503910511732        88.6837763830789   2.17578212975398E-008     0.00671489309727609        88.6837763830789       0.257435104445859       -4498.40547833222      -0.507089497068341   1.82342049583895E-005                       0        296.094929885864                  302100        2.08870464448779                    1007        2.11500459794848        0.30154366459508     0.00186676680077731                       0 
                    7.9                    0.15       0.301667778519013        1.12503910511732        88.6837761876018   2.17993829138286E-008     0.00668259874423026        88.6837761876018       0.257435104064067       -4498.40545956641      -0.507086782531276   1.82342049583895E-005                       0        296.094929885864                  302100        2.08937740374759                    1007        2.11567735720828       0.301777115164486     0.00186736807306381                       0 
                    7.9                    0.15       0.301901267511674        1.12503910511732        88.6837759921245   2.18409445301174E-008     0.00665030439118444        88.6837759921245       0.257435103682276        -4498.4054408006      -0.507084067994211   1.82342049583895E-005                       0        296.094929885864                  302100        2.09005016300739                    1007        2.11635011646809       0.302010565733892     0.00186796934535031                       0 
                    7.9                    0.15       0.302134756504336        1.12503910511732        88.6837757966473   2.18825061464062E-008     0.00661801003813861        88.6837757966473       0.257435103300484       -4498.40542203478      -0.507081353457145   1.82342049583895E-005                       0        296.094929885864                  302100        2.09072292226719                    1007        2.11702287572789       0.302244016303298     0.00186857061763682                       0 
                    7.9                    0.15       0.302368245496998        1.12503910511732        88.6837756011701   2.19240677626951E-008     0.00658571568509279        88.6837756011701       0.257435102918693       -4498.40540326897       -0.50707863892008   1.82342049583895E-005                       0        296.094929885864                  302100          2.091395681527                    1007        2.11769563498769       0.302477466872704     0.00186917188992332                       0 
                    7.9                    0.15        0.30260173448966        1.12503910511732        88.6837754056929   2.19656293789839E-008     0.00655342133204696        88.6837754056929       0.257435102536901       -4498.40538450316      -0.507075924383015   1.82342049583895E-005                       0        296.094929885864                  302100         2.0920684407868                    1007        2.11836839424749       0.302710917442111     0.00186977316220982                       0 
                    7.9                    0.15       0.302835223482322        1.12503910511732        88.6837752102157   2.20071909952727E-008     0.00652112697900113        88.6837752102157        0.25743510215511       -4498.40536573735       -0.50707320984595   1.82342049583895E-005                       0        296.094929885864                  302100         2.0927412000466                    1007        2.11904115350729       0.302944368011517     0.00187037443449632                       0 
                    7.9                    0.15       0.303068712474983        1.12503910511732        88.6837750147385   2.20487526115615E-008     0.00648883262595531        88.6837750147385       0.257435101773319       -4498.40534697153      -0.507070495308884   1.82342049583895E-005                       0        296.094929885864                  302100         2.0934139593064                    1007        2.11971391276709       0.303177818580923     0.00187097570678283                       0 
                    7.9                    0.15       0.303302201467645        1.12503910511732        88.6837748192613   2.20903142278503E-008     0.00645653827290948        88.6837748192613       0.257435101391527       -4498.40532820572      -0.507067780771819   1.82342049583895E-005                       0        296.094929885864                  302100         2.0940867185662                    1007        2.12038667202689       0.303411269150329     0.00187157697906933                       0 
